"System Time Index","HR Data","HR Data Average","HR Data Standard Deviation"
"1529862738459","56.692913","46.868324","1.8311304"
"1529862739542","55.555557","46.96657","0.9754229"
"1529862740952","42.65403","47.052464","0.84324723"
"1529862741997","56.962025","47.00848","0.43713996"
"1529862743522","39.473682","47.108017","0.97164065"
"1529862745162","37.190083","47.031673","0.7508042"
"1529862746740","37.57829","46.933258","0.9626717"
"1529862747909","51.57593","46.83971","0.91734993"
"1529862749285","43.26923","46.887074","0.47089204"
"1529862752730","52.224373","46.850895","0.35593608"
"1529862755160","49.45055","46.90463","0.52522224"
"1529862757321","55.727554","46.930088","0.25376967"
"1529862758306","60.20067","47.018063","0.8582929"
"1529862759293","61.01695","47.149887","1.2884129"
"1529862760329","58.631924","47.28856","1.3584218"
"1529862761383","56.962025","47.401993","1.1145"
"1529862762397","58.44156","47.497593","0.93892014"
"1529862763358","62.5","47.607033","1.0713637"
"1529862764518","52.173912","47.755962","1.4562893"
"1529862765511","60.20067","47.80014","0.45477995"
"1529862766480","61.22449","47.924145","1.2101386"
"1529862767536","57.142857","48.057148","1.3026658"
"1529862768575","58.252426","48.148006","0.89555144"
"1529862769577","60.402683","48.24905","0.9894313"
"1529862770747","50.27933","48.370586","1.1893295"
"1529862772691","62.176167","48.389675","0.22089021"
"1529862773692","59.800663","48.52754","1.3446226"
"1529862774820","53.892216","48.64027","1.1075332"
"1529862776779","61.120544","48.69279","0.52400106"
"1529862777802","59.210526","48.81707","1.2130708"
"1529862778833","56.962025","48.921005","1.0207899"
"1529862779871","58.44156","49.001415","0.79076624"
"1529862780869","59.60265","49.095818","0.92398065"
"1529862781918","57.692307","49.200886","1.0287706"
"1529862782966","58.631924","49.2858","0.83443844"
"1529862783911","62.71777","49.37926","0.91523385"
"1529862785085","54.380665","49.512646","1.3039702"
"1529862786942","61.749573","49.561325","0.49230617"
"1529862787969","59.60265","49.68321","1.1896013"
"1529862789011","57.692307","49.782402","0.97461855"
"1529862790071","56.962025","49.8615","0.77749664"
"1529862791966","62.93706","49.932507","0.69678533"
"1529862794484","47.61905","50.062553","1.2701001"
"1529862795706","48.913044","50.038116","0.27002287"
"1529862797129","43.062202","50.026867","0.11298968"
"1529862798173","56.42633","49.957222","0.6792793"
"1529862801287","57.877815","50.02191","0.63450587"
"1529862802290","58.82353","50.10047","0.7687207"
"1529862803316","59.40594","50.187702","0.8541276"
"1529862804252","62.93706","50.279884","0.90299946"
"1529862805263","60.60606","50.406456","1.2376103"
"1529862807329","57.692307","50.508453","1.0023222"
"1529862808451","53.731342","50.58029","0.7076942"
"1529862809468","59.60265","50.6118","0.31533048"
"1529862811443","30.508474","50.70171","0.8773429"
"1529862813308","31.690142","50.49978","1.971172"
"1529862815621","52.478134","50.311684","1.8448528"
"1529862816711","54.545456","50.333347","0.2804811"
"1529862817693","60.60606","50.37547","0.41171587"
"1529862818636","64.05694","50.477776","0.99852324"
"1529862819558","64.51613","50.613567","1.3279818"
"1529862820386","72.58064","50.752594","1.3622482"
"1529862821877","40.268456","50.970875","2.1329978"
"1529862823864","60.708263","50.86385","1.0652593"
"1529862824778","65.69343","50.962296","0.96590656"
"1529862827107","52.249638","51.109608","1.4398047"
"1529862829555","48.387096","51.12101","0.1819067"
"1529862831726","55.04587","51.09367","0.2672275"
"1529862833301","38.793102","51.13319","0.38633913"
"1529862834968","36.363636","51.00979","1.2040095"
"1529862836301","43.79562","50.863327","1.4333398"
"1529862837946","36.585365","50.79265","0.7039798"
"1529862840759","42.65403","50.650574","1.3872632"
"1529862842364","37.5","50.57061","0.79205626"
"1529862843483","53.892216","50.439903","1.2770877"
"1529862846035","47.808765","50.474426","0.36007348"
"1529862847013","58.064518","50.44777","0.2624337"
"1529862849446","49.586777","50.523937","0.743239"
"1529862851471","59.50413","50.514565","0.11779762"
