"System Time Index","EDA Data","EDA Data Average","EDA Data Standard Deviation","EDA Data Derivation","EDA Data Derivation Average","EDA Data Derivation Standard Deviation","EDA Data Second Derviation","EDA Data Second Derivation Average","EDA Data Second Derivation Standard Deviation"
"1528653332067","1.0597415","0.9804106","0.0076121655","7.707464E-5","1.0685606E-5","5.939735E-6","8.060677E-8","1.8149452E-9","7.728932E-9"
"1528653332131","1.0585047","0.9812039","0.007773607","7.718279E-5","1.1349496E-5","6.5013637E-6","7.760834E-8","2.6028635E-9","7.722452E-9"
"1528653332198","1.0597415","0.9819769","0.0075782486","7.4781274E-5","1.2007829E-5","6.4528135E-6","7.2476226E-8","3.3529182E-9","7.355091E-9"
"1528653332263","1.0709064","0.9827546","0.0076212706","7.2240444E-5","1.26355635E-5","6.155502E-6","6.723817E-8","4.0441512E-9","6.7808243E-9"
"1528653332456","1.0758885","0.9836361","0.008630171","7.4882504E-5","1.3231613E-5","5.8450937E-6","6.6636865E-8","4.6760915E-9","6.1997927E-9"
"1528653332544","1.0746418","0.9845586","0.009037641","7.952935E-5","1.3848122E-5","6.0404627E-6","6.442845E-8","5.2956994E-9","6.0740586E-9"
"1528653332610","1.0796332","0.9854594","0.008831171","7.52775E-5","1.4504934E-5","6.433569E-6","5.8103012E-8","5.887027E-9","5.7984515E-9"
"1528653332805","1.080883","0.98640114","0.009226074","7.313663E-5","1.511266E-5","5.9612807E-6","5.4383193E-8","6.4091865E-9","5.124944E-9"
"1528653332829","1.0833849","0.98734593","0.009259832","7.2021096E-5","1.56929E-5","5.6897384E-6","4.91203E-8","6.8889268E-9","4.706351E-9"
"1528653332872","1.0871435","0.98830634","0.009411257","6.703515E-5","1.6256183E-5","5.5224423E-6","4.4485454E-8","7.3112405E-9","4.1451536E-9"
"1528653332937","1.0896531","0.9892947","0.009684316","6.544147E-5","1.6763972E-5","4.9825985E-6","4.227295E-8","7.682982E-9","3.6488033E-9"
"1528653333067","1.0871435","0.9902983","0.009834625","6.497423E-5","1.7250746E-5","4.773045E-6","4.0525084E-8","8.028882E-9","3.392847E-9"
"1528653333132","1.0883979","0.9912667","0.009495294","6.3537715E-5","1.7727982E-5","4.678345E-6","3.7068723E-8","8.353844E-9","3.1870988E-9"
